input_length,exact_match,char_edit_dist,token_edit_dist,accept_rate_1
1110,1,0,290,0.7834
1111,0,4,293,0.7827
1111,0,9,303,0.7741
1112,1,0,288,0.7877
1112,0,318,294,0.9693
1112,1,0,288,0.7941
1113,1,0,287,0.7834
1114,1,0,286,0.7941
1114,1,0,286,0.7949
1114,1,0,286,0.7848
1114,1,0,286,0.7956
1114,0,2,290,0.782
1114,0,6,294,0.7777
1115,1,0,285,0.7863
1116,1,0,284,0.7863
1116,0,4,288,0.787
1116,1,0,284,0.797
1116,0,6,290,0.7891
1116,1,0,284,0.7956
1117,0,4,287,0.787
1117,0,18,311,0.7734
1117,0,19,300,0.7791
1118,0,20,304,0.7841
1118,1,0,282,0.7906
1118,1,0,282,0.7848
1119,0,4,285,0.7848
1120,0,12,292,0.7863
1120,1,0,280,0.7999
1120,0,21,302,0.7806
1121,0,9,289,0.7856
1121,0,8,287,0.7898
1121,1,0,279,0.792
1121,0,184,425,0.7098
1121,0,4,283,0.7898
1122,1,0,278,0.8013
1122,0,3,281,0.7884
1122,1,0,278,0.8013
1122,0,6,286,0.7913
1122,0,32,314,0.7756
1123,0,4,281,0.7913
1123,0,7,282,0.7891
1123,1,0,277,0.7963
1123,0,4,281,0.7913
1123,0,16,281,0.792
1124,0,12,288,0.7913
1124,0,31,277,0.8106
1124,0,6,284,0.7863
1124,1,0,276,0.8027
1124,0,1,277,0.7963
1124,1,0,276,0.8027
1124,0,24,300,0.7798
1125,0,9,287,0.7841
1125,0,7,285,0.7806
1125,1,0,275,0.7913
1125,0,10,289,0.787
1125,0,18,297,0.7827
1126,1,0,274,0.7913
1126,1,0,274,0.8034
1126,0,6,280,0.7841
1126,0,18,304,0.7813
1126,1,0,274,0.8041
1126,0,23,274,0.8077
1126,1,0,274,0.8041
1126,0,7,288,0.7834
1127,0,13,285,0.7934
1127,1,0,273,0.7963
1128,1,0,272,0.7927
1128,1,0,272,0.8056
1128,0,2,274,0.7977
1128,0,15,284,0.7813
1128,0,18,278,0.8027
1128,1,0,272,0.8056
1128,1,0,272,0.8056
1128,1,0,272,0.8056
1128,0,4,276,0.7941
1128,1,0,272,0.8049
1130,0,18,298,0.777
1130,0,1,271,0.8041
1130,0,15,284,0.7927
1130,0,1,271,0.8049
1130,0,37,307,0.7913
1130,1,0,270,0.807
1131,0,22,290,0.7934
1131,0,52,320,0.7841
1132,0,55,323,0.7827
1133,0,12,279,0.7913
1133,0,2,269,0.7949
1133,0,8,279,0.797
1133,0,27,294,0.7856
1133,0,7,273,0.802
1134,0,12,266,0.8113
1134,1,0,266,0.8099
1134,0,12,274,0.7949
1134,0,2,270,0.7984
1134,1,0,266,0.8099
1134,1,0,266,0.807
1135,0,4,269,0.7991
1135,0,6,271,0.797
1135,0,1,267,0.7977
1136,1,0,264,0.8106
1136,0,1,265,0.8099
1136,1,0,264,0.8113
1136,0,2,268,0.807
1136,0,4,268,0.8034
1136,0,6,270,0.7984
1136,0,5,270,0.7884
1137,0,14,283,0.7748
1137,0,8,271,0.802
1137,1,0,263,0.8034
1138,0,23,262,0.8177
1138,1,0,262,0.8127
1138,1,0,262,0.8127
1138,0,18,292,0.7813
1138,1,0,262,0.8127
1138,1,0,262,0.8127
1138,1,0,262,0.812
1138,0,12,262,0.8134
1138,1,0,262,0.8127
1139,1,0,261,0.8006
1140,1,0,260,0.8134
1140,1,0,260,0.8142
1140,0,13,273,0.7984
1140,1,0,260,0.8134
1140,1,0,260,0.8142
1140,0,18,264,0.7984
1140,1,0,260,0.8142
1140,1,0,260,0.8134
1140,1,0,260,0.8142
1140,1,0,260,0.8134
1140,0,2,264,0.8006
1141,0,4,266,0.8006
1141,0,1,259,0.8063
1142,1,0,258,0.8156
1142,0,3,262,0.8113
1142,1,0,258,0.8149
1142,1,0,258,0.8149
1142,1,0,258,0.8156
1142,0,898,275,0.9828
1142,1,0,258,0.8156
1142,1,0,258,0.8156
1142,0,1,259,0.8142
1142,0,1,260,0.8127
1142,1,0,258,0.8156
1143,1,0,257,0.8084
1143,0,18,279,0.7984
1143,0,4,261,0.8091
1143,0,17,276,0.7991
1144,1,0,256,0.817
1144,1,0,256,0.817
1144,1,0,256,0.817
1144,0,15,280,0.7891
1144,1,0,256,0.817
1144,1,0,256,0.8163
1144,1,0,256,0.8163
1144,1,0,256,0.817
1144,1,0,256,0.817
1144,0,4,264,0.7934
1144,1,0,256,0.817
1144,1,0,256,0.8163
1144,1,0,256,0.8163
1144,1,0,256,0.8163
1144,1,0,256,0.807
1144,1,0,256,0.817
1145,1,0,255,0.8106
1146,1,0,254,0.8063
1146,0,4,258,0.8027
1146,1,0,254,0.8184
1146,1,0,254,0.8184
1146,0,2,260,0.8134
1146,1,0,254,0.8177
1146,1,0,254,0.8177
1146,1,0,254,0.8177
1146,0,4,254,0.8134
1146,1,0,254,0.8184
1147,1,0,253,0.8149
1147,0,27,287,0.7941
1148,1,0,252,0.8199
1148,0,38,282,0.7991
1148,1,0,252,0.8192
1148,1,0,252,0.8192
1148,1,0,252,0.8199
1148,1,0,252,0.8199
1148,1,0,252,0.8192
1148,1,0,252,0.8199
1148,1,0,252,0.8192
1148,1,0,252,0.8184
1148,1,0,252,0.8113
1148,0,23,252,0.8242
1148,1,0,252,0.8199
1149,1,0,251,0.8084
1149,1,0,251,0.807
1150,0,263,250,0.9593
1150,1,0,250,0.8213
1150,0,10,264,0.8049
1150,0,28,269,0.8134
1150,1,0,250,0.8213
1150,1,0,250,0.8213
1150,0,4,254,0.8156
1150,0,11,262,0.8077
1150,1,0,250,0.8213
1153,0,36,283,0.8041
1158,0,9,252,0.8127
1158,1,0,242,0.8163
1158,0,7,252,0.8027
1159,0,4,245,0.817
1159,0,2,245,0.8091
1159,1,0,241,0.8113
1160,0,4,244,0.8177
1160,1,0,240,0.8284
1161,1,0,239,0.8192
1161,0,1,241,0.8199
1162,0,20,258,0.8091
1162,0,1,239,0.8184
1162,0,20,268,0.8091
1162,0,10,248,0.8149
1163,0,361,544,0.6876
1163,0,2,239,0.8142
1164,1,0,236,0.8313
1164,1,0,236,0.8313
1164,0,2,240,0.8134
1164,1,0,236,0.8313
1164,0,6,241,0.8156
1164,0,10,248,0.8177
1165,0,29,264,0.8106
1165,0,1,235,0.8206
1165,0,1,235,0.8249
1166,0,4,238,0.8184
1166,1,0,234,0.8327
1166,0,4,238,0.8206
1166,1,0,234,0.8327
1167,0,61,296,0.8113
1167,0,12,257,0.8091
1167,1,0,233,0.8192
1167,0,2,235,0.8227
1168,1,0,232,0.8335
1168,1,0,232,0.8342
1168,0,6,238,0.8234
1168,0,63,294,0.8091
1168,0,11,243,0.8199
1168,0,3,232,0.8227
1169,0,33,264,0.8156
1169,0,4,235,0.8256
1169,0,12,243,0.8256
1169,0,24,259,0.817
1170,0,4,234,0.8163
1170,1,0,230,0.8292
1170,0,50,287,0.8099
1170,0,23,230,0.8392
1170,1,0,230,0.8356
1171,0,56,286,0.8049
1171,1,0,229,0.8292
1171,1,0,229,0.8242
1172,1,0,228,0.8363
1172,0,5,232,0.8256
1172,0,2,232,0.8234
1172,0,17,245,0.8099
1172,0,22,243,0.8177
1172,0,6,234,0.822
1172,0,26,231,0.8413
1173,0,6,235,0.8192
1173,0,10,237,0.8199
1174,0,1,228,0.8256
1175,0,6,237,0.8227
1176,1,0,224,0.8399
1176,1,0,224,0.8306
1176,1,0,224,0.8256
1177,1,0,223,0.8292
1177,0,10,232,0.8306
1178,0,7,232,0.8227
1178,1,0,222,0.8413
1178,1,0,222,0.8413
1178,1,0,222,0.8306
1179,0,12,229,0.8249
1179,0,4,225,0.8306
1179,0,2,223,0.8284
1179,0,5,226,0.8299
1179,1,0,221,0.8284
1180,1,0,220,0.842
1180,1,0,220,0.8427
1180,1,0,220,0.8427
1180,1,0,220,0.842
1180,1,0,220,0.8427
1181,1,0,219,0.8342
1181,1,0,219,0.8356
1181,0,13,234,0.8234
1181,0,4,223,0.832
1181,1,0,219,0.8299
1181,0,2,223,0.8277
1182,1,0,218,0.8442
1182,1,0,218,0.8442
1182,0,12,218,0.8456
1182,0,3,222,0.8313
1183,0,10,227,0.8284
1183,0,6,225,0.8327
1183,0,4,221,0.8327
1183,0,8,223,0.8292
1184,0,8,227,0.8299
1184,1,0,216,0.8456
1184,1,0,216,0.8456
1184,1,0,216,0.8456
1185,0,4,219,0.8292
1186,0,6,218,0.8327
1186,1,0,214,0.8463
1186,0,51,281,0.8077
1186,1,0,214,0.847
1186,1,0,214,0.8456
1186,0,28,244,0.8242
1186,0,23,214,0.8513
1186,1,0,214,0.847
1187,1,0,213,0.837
1187,0,65,273,0.8163
1187,0,15,228,0.832
1187,0,1,214,0.8327
1188,1,0,212,0.8485
1188,0,4,212,0.8485
1188,1,0,212,0.8485
1188,0,25,214,0.8513
1188,1,0,212,0.8477
1189,0,4,215,0.8363
1189,0,15,226,0.832
1189,1,0,211,0.8342
1190,0,12,222,0.8284
1190,0,1,211,0.8492
1190,1,0,210,0.8499
1190,0,5,214,0.8442
1190,0,20,214,0.8442
1190,0,11,214,0.8392
1190,0,1,211,0.8492
1190,1,0,210,0.8492
1191,1,0,209,0.8406
1191,0,2,211,0.8349
1191,0,17,222,0.832
1191,0,6,217,0.8313
1191,0,2,209,0.8456
1191,0,4,215,0.8284
1192,0,4,214,0.8499
1192,0,4,212,0.8385
1192,0,23,208,0.8549
1192,1,0,208,0.8513
1192,0,12,208,0.8528
1192,1,0,208,0.8513
1192,0,12,208,0.8528
1192,1,0,208,0.8513
1192,0,23,208,0.8549
1192,0,2,208,0.8385
1192,1,0,208,0.8513
1192,0,16,208,0.8542
1192,1,0,208,0.8513
1192,1,0,208,0.8513
1192,0,2,212,0.847
1193,0,8,211,0.8385
1193,1,0,207,0.8377
1193,1,0,207,0.8413
1194,1,0,206,0.8528
1194,1,0,206,0.8528
1194,1,0,206,0.8513
1194,1,0,206,0.8528
1194,1,0,206,0.8528
1194,1,0,206,0.8528
1194,1,0,206,0.8513
1195,1,0,205,0.8399
1196,0,6,210,0.8513
1196,1,0,204,0.8535
1196,0,36,225,0.8327
1196,1,0,204,0.8535
1196,1,0,204,0.8535
1196,1,0,204,0.8542
1196,0,23,204,0.8578
1196,1,0,204,0.8535
1196,0,23,204,0.857
1196,1,0,204,0.8535
1196,1,0,204,0.8542
1196,0,6,214,0.8499
1196,0,1,205,0.852
1196,0,1,205,0.852
1196,1,0,204,0.8542
1198,1,0,202,0.8556
1198,0,7,212,0.832
1198,1,0,202,0.8556
1198,1,0,202,0.8556
1198,0,1,203,0.8542
1198,1,0,202,0.8556
1198,0,10,202,0.8563
1198,1,0,202,0.8456
1198,0,6,206,0.8399
1198,0,20,210,0.8556
1198,1,0,202,0.8549
1198,0,1,202,0.8556
1198,1,0,202,0.8549
1198,1,0,202,0.8435
1199,0,6,213,0.8299
1199,1,0,201,0.8477
1199,1,0,201,0.8392
1200,0,10,203,0.8463
1200,0,2,204,0.8542
1200,1,0,200,0.857
1200,1,0,200,0.8563
1200,1,0,200,0.8563
1200,0,455,200,0.9585
1200,0,12,200,0.8585
1200,1,0,200,0.8463
1200,0,3,203,0.8563
1200,1,0,200,0.8563
1200,1,0,200,0.857
1200,1,0,200,0.857
1200,1,0,200,0.857
1200,1,0,200,0.8563
1204,0,4,200,0.8413
1206,1,0,194,0.8499
1207,0,9,205,0.8485
1208,0,205,205,0.9664
1209,0,17,206,0.8463
1209,0,21,212,0.8399
1210,1,0,190,0.8642
1210,0,4,194,0.8492
1210,1,0,190,0.8642
1211,1,0,189,0.852
1211,0,4,193,0.852
1212,1,0,188,0.8656
1212,0,4,192,0.8506
1212,0,6,194,0.8463
1212,1,0,188,0.8499
1212,1,0,188,0.8477
1212,1,0,188,0.8656
1213,1,0,187,0.8513
1213,0,198,187,0.965
1213,0,14,201,0.847
1213,1,0,187,0.8528
1214,1,0,186,0.8649
1215,0,11,196,0.847
1215,0,8,189,0.8556
1216,1,0,184,0.8685
1217,0,1,185,0.8542
1217,0,8,191,0.8506
1217,0,33,216,0.8385
1218,0,46,228,0.852
1218,0,12,194,0.8606
1218,0,12,198,0.8427
1218,1,0,182,0.8692
1218,1,0,182,0.8692
1219,1,0,181,0.852
1220,0,4,184,0.8549
1220,0,17,197,0.8528
1220,0,6,188,0.8542
1220,1,0,180,0.8628
1220,0,17,197,0.8592
1221,0,4,183,0.8613
1221,0,6,187,0.8585
1221,0,16,195,0.8592
1221,0,10,189,0.8549
1222,0,5,184,0.8556
1222,1,0,178,0.8635
1222,0,23,178,0.8763
1222,1,0,178,0.8721
1222,0,6,184,0.8585
1223,0,2,179,0.862
1224,0,32,188,0.8706
1224,1,0,176,0.8613
1224,0,6,181,0.8721
1224,1,0,176,0.8742
1224,0,10,188,0.8585
1224,1,0,176,0.8728
1224,1,0,176,0.8742
1225,1,0,175,0.8578
1225,0,22,201,0.8477
1225,0,3,176,0.8678
1225,1,0,175,0.8556
1226,0,1,176,0.8735
1226,1,0,174,0.8742
1226,0,2,174,0.8563
1226,0,21,196,0.8592
1226,1,0,174,0.8756
1226,1,0,174,0.8756
1226,1,0,174,0.8756
1226,0,1,175,0.8749
1227,0,4,177,0.867
1227,1,0,173,0.8656
1227,0,4,177,0.8592
1228,0,2,176,0.8728
1228,0,16,188,0.8628
1228,1,0,172,0.8763
1228,0,2,174,0.8599
1228,1,0,172,0.8763
1228,1,0,172,0.8771
1228,0,16,172,0.8799
1228,1,0,172,0.8692
1229,0,13,184,0.8656
1229,0,4,179,0.8599
1229,0,16,187,0.8585
1230,0,25,172,0.8813
1230,0,23,170,0.8828
1230,1,0,170,0.8706
1230,0,3,173,0.8763
1230,0,9,182,0.8635
1230,1,0,170,0.8785
1230,1,0,170,0.8785
1231,0,14,183,0.8592
1231,0,6,175,0.867
1232,1,0,168,0.8799
1232,0,1,169,0.8792
1232,0,23,168,0.8835
1232,0,4,176,0.8585
1232,1,0,168,0.8785
1232,1,0,168,0.8792
1232,1,0,168,0.8778
1232,1,0,168,0.8799
1232,1,0,168,0.8799
1233,0,367,452,0.752
1233,0,2,171,0.8592
1233,0,2,167,0.8713
1233,0,4,171,0.8692
1233,0,2,169,0.8685
1233,1,0,167,0.8685
1233,1,0,167,0.8699
1233,0,4,171,0.8628
1234,0,57,209,0.862
1234,1,0,166,0.8799
1234,0,4,174,0.8613
1234,1,0,166,0.8792
1234,0,2,170,0.8771
1234,1,0,166,0.8806
1234,1,0,166,0.8806
1235,0,12,178,0.8663
1235,0,13,185,0.8556
1235,0,2,169,0.8685
1235,0,8,179,0.8613
1236,1,0,164,0.8828
1236,1,0,164,0.8806
1236,1,0,164,0.8821
1236,1,0,164,0.8821
1236,1,0,164,0.8828
1236,1,0,164,0.8813
1236,0,12,164,0.8842
1237,0,14,173,0.8599
1237,0,1,165,0.8685
1238,0,1,163,0.8821
1238,1,0,162,0.8835
1238,0,2,166,0.8799
1238,1,0,162,0.8735
1238,1,0,162,0.8842
1238,1,0,162,0.8835
1239,0,4,165,0.8778
1240,0,2,162,0.8771
1240,0,52,193,0.8742
1240,0,18,188,0.8535
1240,1,0,160,0.8842
1240,1,0,160,0.8849
1240,1,0,160,0.8856
1240,0,13,161,0.8863
1240,0,1,162,0.8828
1240,1,0,160,0.8685
1240,1,0,160,0.8849
1240,0,13,160,0.8871
1241,0,4,167,0.8635
1241,0,4,163,0.8735
1241,0,4,167,0.867
1242,1,0,158,0.8856
1242,1,0,158,0.8863
1242,1,0,158,0.8849
1242,1,0,158,0.8863
1242,1,0,158,0.8871
1242,0,1,159,0.8849
1242,1,0,158,0.8863
1242,1,0,158,0.8706
1242,1,0,158,0.8871
1242,1,0,158,0.8871
1242,0,12,172,0.8692
1244,1,0,156,0.8885
1244,1,0,156,0.8878
1244,1,0,156,0.8878
1244,1,0,156,0.8885
1244,1,0,156,0.8885
1244,0,10,166,0.8699
1244,0,26,182,0.8713
1244,1,0,156,0.8885
1246,1,0,154,0.8899
1246,0,25,179,0.8763
1246,0,586,393,0.7355
1246,0,2,156,0.8885
1246,0,3,157,0.8749
1246,1,0,154,0.8899
1246,1,0,154,0.8899
1246,1,0,154,0.8899
1246,0,11,166,0.8663
1246,0,38,198,0.8477
1246,1,0,154,0.8899
1247,0,50,170,0.8813
1248,0,4,156,0.8785
1248,0,1,153,0.8892
1248,1,0,152,0.8914
1248,0,39,170,0.8763
1248,1,0,152,0.8914
1248,1,0,152,0.8914
1248,1,0,152,0.8914
1248,1,0,152,0.8906
1248,1,0,152,0.8914
1248,1,0,152,0.8906
1248,1,0,152,0.8914
1248,1,0,152,0.8914
1248,1,0,152,0.8785
1248,1,0,152,0.8914
1248,0,3,154,0.8778
1248,0,16,156,0.8863
1249,0,92,232,0.8485
1249,0,2,151,0.8742
1249,0,8,163,0.8685
1249,0,20,175,0.8635
1250,0,7,163,0.8821
1250,1,0,150,0.8928
1250,1,0,150,0.8928
1250,1,0,150,0.8914
1250,1,0,150,0.8921
1250,1,0,150,0.8906
1250,1,0,150,0.8914
1250,1,0,150,0.8906
1250,1,0,150,0.8928
1251,0,21,171,0.8699
1252,0,2,150,0.8928
1257,0,13,160,0.8706
1258,1,0,142,0.8835
1258,1,0,142,0.8985
1258,0,39,189,0.867
1259,0,10,153,0.8792
1259,1,0,141,0.8849
1259,0,4,145,0.8914
1260,1,0,140,0.8821
1262,0,4,138,0.8892
1262,1,0,138,0.8821
1262,1,0,138,0.8863
1262,0,2,142,0.8813
1263,1,0,137,0.8914
1263,0,65,243,0.8535
1263,0,8,145,0.8835
1263,0,9,146,0.8721
1263,1,0,137,0.8928
1263,0,27,168,0.8692
1263,0,2,141,0.8863
1264,0,136,136,0.9614
1264,1,0,136,0.9021
1264,0,34,162,0.8799
1264,1,0,136,0.9028
1265,0,9,143,0.8849
1265,0,4,139,0.8935
1265,0,10,147,0.8871
1266,1,0,134,0.8921
1266,1,0,134,0.9035
1266,0,9,145,0.8878
1266,1,0,134,0.9035
1267,0,11,144,0.8899
1267,0,6,141,0.8914
1268,0,17,140,0.8935
1268,0,6,140,0.8842
1268,1,0,132,0.9056
1268,0,2,134,0.8899
1268,1,0,132,0.9049
1270,1,0,130,0.9071
1270,1,0,130,0.8921
1270,0,16,130,0.9114
1270,1,0,130,0.9071
1270,0,18,149,0.8899
1271,1,0,129,0.8935
1271,0,8,139,0.8792
1271,1,0,129,0.8978
1271,0,25,153,0.8806
1271,1,0,129,0.8949
1272,1,0,128,0.8999
1272,1,0,128,0.9085
1272,0,11,135,0.9021
1272,0,105,201,0.8792
1272,0,13,128,0.9099
1272,0,20,146,0.8821
1273,0,8,135,0.8956
1273,0,81,185,0.8713
1273,0,3,130,0.8942
1274,1,0,126,0.9099
1274,0,4,132,0.8906
1274,1,0,126,0.9099
1274,1,0,126,0.9099
1274,0,4,130,0.8985
1274,0,1,126,0.8921
1274,0,13,139,0.8985
1275,1,0,125,0.8914
1275,1,0,125,0.9006
1276,0,32,159,0.8771
1276,0,13,129,0.9056
1276,1,0,124,0.9114
1276,1,0,124,0.9107
1276,1,0,124,0.9107
1277,0,36,173,0.8821
1277,0,4,127,0.8992
1278,0,13,122,0.9142
1278,0,14,122,0.9149
1278,0,22,128,0.9078
1278,1,0,122,0.9121
1278,0,2,126,0.9085
1278,0,18,142,0.8892
1278,1,0,122,0.9114
1278,1,0,122,0.9121
1279,0,2,123,0.8949
1279,0,618,588,0.614
1279,0,2,125,0.8971
1280,0,1,122,0.8971
1280,0,37,157,0.8964
1280,1,0,120,0.9135
1280,1,0,120,0.9142
1280,1,0,120,0.9006
1280,0,2,122,0.9135
1280,0,18,122,0.9171
1280,0,3,122,0.9121
1281,0,10,131,0.8985
1281,1,0,119,0.9071
1281,0,4,123,0.9006
1281,0,44,158,0.8921
1282,0,23,133,0.9099
1282,1,0,118,0.9157
1282,1,0,118,0.9157
1282,0,1,119,0.9142
1282,1,0,118,0.9157
1282,0,30,125,0.9199
1282,0,7,128,0.8985
1282,0,12,118,0.9164
1284,0,8,124,0.8964
1284,0,15,131,0.8928
1284,1,0,116,0.9164
1284,0,2,118,0.9164
1284,1,0,116,0.9157
1284,1,0,116,0.9171
1284,1,0,116,0.9171
1284,1,0,116,0.9164
1284,1,0,116,0.9164
1284,0,1,116,0.9171
1284,0,21,120,0.9235
1285,0,127,127,0.9643
1286,0,8,114,0.9185
1286,0,14,115,0.9157
1286,1,0,114,0.9178
1286,1,0,114,0.9157
1286,1,0,114,0.9178
1286,1,0,114,0.9185
1286,0,2,118,0.9021
1286,1,0,114,0.9185
1286,1,0,114,0.9185
1286,0,4,114,0.9185
1287,0,20,133,0.8985
1288,0,4,116,0.9092
1288,0,32,131,0.9114
1288,1,0,112,0.9192
1288,1,0,112,0.9192
1288,0,3,117,0.9164
1288,1,0,112,0.9199
1288,0,40,127,0.9149
1288,0,1,113,0.9192
1288,1,0,112,0.9199
1289,0,28,139,0.8992
1290,0,4,114,0.9199
1290,1,0,110,0.9207
1290,0,5,116,0.8999
1290,0,8,116,0.9035
1290,0,6,116,0.9049
1290,0,8,120,0.9042
1290,1,0,110,0.9114
1291,0,12,114,0.8935
1291,1,0,109,0.9006
1291,0,6,109,0.9021
1291,0,139,119,0.9543
1291,0,54,158,0.8935
1291,0,6,119,0.8985
1291,0,8,125,0.8906
1292,0,28,146,0.9035
1292,1,0,108,0.9228
1292,0,5,114,0.9071
1292,1,0,108,0.9228
1292,1,0,108,0.9221
1292,0,6,111,0.9192
1292,1,0,108,0.9221
1292,1,0,108,0.9221
1292,1,0,108,0.9228
1293,1,0,107,0.9128
1293,0,4,111,0.9078
1293,0,30,132,0.8942
1293,0,151,148,0.9192
1294,1,0,106,0.9235
1294,1,0,106,0.9242
1294,1,0,106,0.9228
1294,1,0,106,0.9242
1294,1,0,106,0.9242
1295,0,16,129,0.8978
1295,1,0,105,0.9128
1295,0,6,111,0.9049
1296,1,0,104,0.9257
1296,0,1,106,0.9207
1296,0,1,105,0.9242
1296,1,0,104,0.9242
1296,1,0,104,0.9257
1296,1,0,104,0.9242
1296,1,0,104,0.9257
1298,1,0,102,0.9264
1298,0,3,108,0.9192
1298,1,0,102,0.9271
1298,0,12,118,0.9078
1298,0,6,108,0.9257
1298,1,0,102,0.9271
1298,0,12,114,0.9014
1298,1,0,102,0.9257
1298,1,0,102,0.9264
1299,0,2,103,0.9149
1299,0,14,115,0.9142
1299,0,79,194,0.8842
1299,0,13,110,0.9149
1300,1,0,100,0.9285
1300,1,0,100,0.9285
1300,0,12,100,0.9299
1300,0,3,103,0.9278
1300,1,0,100,0.9278
1300,1,0,100,0.9278
1300,0,47,146,0.8971
1300,1,0,100,0.9285
1300,1,0,100,0.9278
1300,1,0,100,0.9278
1300,1,0,100,0.9285
1300,0,7,107,0.9221
1300,1,0,100,0.9285
1300,1,0,100,0.9271
