input_length,exact_match,char_edit_dist,token_edit_dist,accept_rate_1,accept_rate_2,accept_rate_3,accept_rate_4,accept_rate_5
850,0,1808,550,0.9614,0.8898,0.8339,0.7393,0.7384
850,0,1814,550,0.9771,0.9521,0.8683,0.7213,0.7441
850,0,1810,552,0.985,0.97,0.8697,0.7285,0.7161
850,0,1808,550,0.9685,0.9371,0.8661,0.7156,0.7333
850,0,1817,553,0.9585,0.8991,0.8268,0.7314,0.7398
850,0,1814,550,0.99,0.9578,0.8525,0.7056,0.6803
850,0,1809,551,0.9085,0.8784,0.8468,0.7794,0.7398
850,0,1855,550,0.9149,0.9099,0.8525,0.7923,0.7498
850,0,1808,550,0.9893,0.9649,0.8447,0.717,0.7384
854,0,1794,546,0.9421,0.8813,0.8289,0.7271,0.7211
857,0,577,550,0.9092,0.8684,0.8411,0.7951,0.6961
857,0,571,547,0.9299,0.8877,0.8346,0.7908,0.6652
860,0,571,549,0.9099,0.8455,0.8067,0.7371,0.6616
860,0,1781,540,0.9664,0.8755,0.8282,0.7357,0.719
862,0,562,538,0.9271,0.8691,0.8189,0.7643,0.6961
863,0,563,537,0.9464,0.9041,0.8669,0.8023,0.7125
864,0,569,545,0.935,0.892,0.8418,0.7944,0.7333
864,0,591,566,0.9142,0.8634,0.8232,0.7772,0.6961
865,0,603,571,0.9371,0.8562,0.7674,0.7521,0.6724
865,0,559,535,0.9242,0.8355,0.8017,0.735,0.6918
865,0,597,575,0.9092,0.8226,0.7931,0.7436,0.6939
866,0,552,534,0.8528,0.7954,0.7545,0.7034,0.6108
866,0,604,581,0.8885,0.8233,0.7788,0.7357,0.6645
866,0,570,544,0.9299,0.8641,0.8597,0.8066,0.7584
867,0,570,544,0.9128,0.8734,0.8361,0.798,0.7061
867,0,561,537,0.9285,0.8727,0.8196,0.7937,0.7039
868,0,549,536,0.9285,0.8798,0.8418,0.793,0.7068
868,0,1764,532,0.965,0.9592,0.8769,0.765,0.7857
868,0,595,571,0.9107,0.8748,0.8261,0.7794,0.7039
868,0,1748,532,0.9886,0.9871,0.8905,0.75,0.7427
868,0,577,554,0.8892,0.8369,0.8039,0.7543,0.7025
868,0,1748,532,0.9836,0.9585,0.8826,0.735,0.7541
869,0,588,560,0.9207,0.8734,0.8318,0.7815,0.6989
869,0,559,535,0.9085,0.8298,0.8067,0.7722,0.6753
869,0,602,575,0.8978,0.8476,0.791,0.745,0.6932
869,0,578,554,0.8928,0.8391,0.7881,0.75,0.6703
870,0,578,546,0.9285,0.8884,0.8497,0.8123,0.7147
870,0,567,536,0.9328,0.9063,0.8375,0.7708,0.6659
871,0,559,533,0.8728,0.8162,0.7788,0.755,0.7032
871,0,541,535,0.842,0.829,0.8046,0.7443,0.6638
872,0,1741,530,0.9421,0.872,0.8082,0.7106,0.7477
872,0,581,553,0.9171,0.8476,0.8346,0.7758,0.6638
872,0,1738,528,0.9736,0.9342,0.8855,0.7443,0.7369
872,0,556,528,0.9264,0.8662,0.8561,0.803,0.7398
873,0,553,527,0.8964,0.8705,0.8239,0.7872,0.6882
873,0,557,531,0.8849,0.8176,0.7688,0.7142,0.643
873,0,566,540,0.8999,0.8605,0.8117,0.7607,0.6796
874,0,561,531,0.9278,0.8834,0.8568,0.8223,0.7491
874,0,1735,526,0.9878,0.9471,0.8812,0.7407,0.709
874,0,554,526,0.9457,0.8956,0.8318,0.7794,0.6867
874,0,559,532,0.9371,0.8941,0.8583,0.808,0.7283
874,0,577,555,0.8335,0.7754,0.7101,0.6719,0.6022
875,0,570,548,0.8728,0.829,0.7874,0.7457,0.6817
875,0,568,542,0.9264,0.887,0.8304,0.7686,0.709
875,0,555,529,0.9442,0.8841,0.844,0.7937,0.6717
876,0,1734,524,0.9564,0.897,0.8432,0.7529,0.7513
876,0,1725,525,0.9843,0.9728,0.8826,0.7407,0.7405
876,0,544,524,0.9342,0.882,0.8475,0.7772,0.6645
876,0,553,524,0.9528,0.8963,0.8611,0.7923,0.6889
876,0,574,543,0.9314,0.8856,0.8561,0.8059,0.7032
876,0,546,524,0.8863,0.8097,0.7802,0.7464,0.6444
877,0,557,533,0.8928,0.834,0.7974,0.7529,0.6989
877,0,569,549,0.8842,0.809,0.7595,0.7285,0.6681
877,0,549,523,0.9171,0.8755,0.8339,0.7958,0.6918
878,0,547,523,0.9092,0.8655,0.821,0.7643,0.6832
878,0,562,530,0.9164,0.8619,0.7924,0.7436,0.6516
878,0,566,534,0.9264,0.8791,0.8354,0.7658,0.6423
878,0,554,522,0.94,0.9106,0.8797,0.8166,0.7133
878,0,1722,522,0.9507,0.902,0.8339,0.7572,0.7541
878,0,1716,522,0.9814,0.9571,0.8647,0.7292,0.7541
878,0,1716,522,0.9664,0.9242,0.8597,0.7042,0.7369
878,0,1716,522,0.9836,0.9292,0.8833,0.7364,0.7204
879,0,563,539,0.8956,0.8569,0.8082,0.76,0.671
879,0,549,523,0.9235,0.8934,0.8561,0.7994,0.7254
879,0,550,526,0.9342,0.8877,0.8511,0.8059,0.7269
879,0,555,529,0.8921,0.8455,0.8253,0.7844,0.7082
880,0,1716,522,0.9657,0.912,0.8783,0.745,0.7168
880,0,558,540,0.8635,0.784,0.7445,0.7013,0.6287
880,0,1714,520,0.9828,0.9557,0.8554,0.7199,0.7247
880,0,546,520,0.9099,0.8677,0.8425,0.7844,0.6925
880,0,1714,520,0.9814,0.9492,0.8382,0.6999,0.7125
881,0,551,527,0.8921,0.8419,0.7931,0.7665,0.6581
881,0,555,531,0.9135,0.8698,0.8339,0.7951,0.7061
882,0,1702,518,0.9793,0.9034,0.8253,0.7249,0.7305
882,0,552,526,0.9492,0.8927,0.8039,0.7865,0.7405
882,0,556,530,0.9157,0.8584,0.8268,0.7865,0.7011
882,0,1702,518,0.9528,0.9199,0.8447,0.7486,0.7441
882,0,1702,518,0.9385,0.8927,0.8783,0.7973,0.7534
882,0,554,530,0.8763,0.8262,0.7974,0.7135,0.6581
882,0,1718,518,0.9728,0.9807,0.9341,0.8739,0.8624
882,0,556,534,0.8842,0.8362,0.7781,0.7428,0.6516
882,0,545,529,0.8635,0.7918,0.7337,0.7099,0.6473
882,0,544,522,0.8906,0.8433,0.8067,0.7564,0.6875
882,0,554,526,0.9335,0.8755,0.8139,0.7736,0.6652
882,0,548,523,0.9149,0.8712,0.8318,0.808,0.7111
883,0,549,521,0.9199,0.8841,0.8533,0.8009,0.7477
883,0,575,551,0.9128,0.8698,0.8168,0.7722,0.6588
883,0,563,533,0.9428,0.8641,0.8039,0.7822,0.6624
884,0,1697,517,0.9764,0.9013,0.8375,0.7335,0.7376
884,0,1696,516,0.9771,0.9564,0.849,0.7192,0.7341
884,0,1696,516,0.9821,0.9041,0.8468,0.7715,0.7563
884,0,1696,516,0.9407,0.9192,0.8626,0.7077,0.7498
884,0,1696,516,0.9521,0.9206,0.8389,0.7407,0.724
884,0,608,580,0.9121,0.8619,0.8182,0.798,0.7312
884,0,1696,516,0.935,0.8884,0.8354,0.7378,0.7219
884,0,1696,516,0.9807,0.9628,0.879,0.7342,0.7269
884,0,1696,516,0.9707,0.9378,0.8704,0.7264,0.7534
884,0,552,526,0.9149,0.8755,0.8339,0.793,0.7319
884,0,1700,516,0.9392,0.9077,0.8776,0.7213,0.762
884,0,580,558,0.9421,0.8934,0.8454,0.8166,0.7326
885,0,545,521,0.9164,0.8598,0.8311,0.76,0.6903
885,0,576,554,0.8985,0.8433,0.8089,0.7686,0.6882
885,0,543,515,0.9278,0.8984,0.8704,0.8166,0.729
885,0,568,541,0.9185,0.8834,0.849,0.803,0.7154
885,0,555,535,0.8942,0.8398,0.7974,0.7471,0.6538
886,0,1692,514,0.9378,0.9206,0.8354,0.7443,0.7484
886,0,540,518,0.9014,0.8476,0.7838,0.7572,0.6753
886,0,1692,514,0.9285,0.9421,0.8754,0.7665,0.7835
886,0,1692,514,0.9414,0.9106,0.8568,0.7794,0.7584
886,0,1692,514,0.9564,0.9392,0.8933,0.7593,0.7312
886,0,551,519,0.9371,0.9177,0.8883,0.8517,0.752
886,0,1692,514,0.9442,0.8841,0.8475,0.735,0.7663
887,0,565,535,0.9307,0.9077,0.854,0.8302,0.7226
888,0,1689,512,0.97,0.9256,0.8719,0.7493,0.7297
888,0,1698,518,0.96,0.8898,0.8368,0.735,0.7262
888,0,552,524,0.9471,0.8984,0.7853,0.783,0.638
888,0,1693,515,0.94,0.9063,0.8669,0.783,0.7706
888,0,543,519,0.9228,0.8777,0.8561,0.813,0.7448
888,0,546,523,0.9028,0.8548,0.786,0.7672,0.6566
888,0,560,536,0.9192,0.8627,0.8082,0.7844,0.7161
888,0,1690,512,0.9736,0.9371,0.8704,0.7314,0.7584
890,0,1682,514,0.9828,0.8898,0.8354,0.7407,0.757
890,0,1678,510,0.9821,0.9757,0.8819,0.7328,0.7341
890,0,1719,510,0.98,0.9714,0.9298,0.8768,0.8523
890,0,1687,510,0.9442,0.8956,0.8482,0.7572,0.7391
890,0,1678,510,0.9793,0.9628,0.8554,0.7142,0.7419
890,0,544,518,0.9199,0.882,0.8304,0.7958,0.7133
890,0,1678,510,0.9786,0.9356,0.869,0.75,0.7276
890,0,1678,510,0.9757,0.9335,0.8833,0.745,0.7269
890,0,1678,510,0.9871,0.9499,0.8468,0.7249,0.7197
890,0,1678,510,0.9778,0.8977,0.8397,0.7428,0.7348
890,0,1680,512,0.9764,0.9542,0.859,0.7393,0.7376
891,0,535,509,0.9442,0.8777,0.8382,0.7973,0.7276
892,0,1701,522,0.9421,0.8941,0.8325,0.7242,0.7326
892,0,1670,508,0.9242,0.892,0.8504,0.7872,0.7341
892,0,574,554,0.8699,0.8104,0.7774,0.7479,0.6588
892,0,534,508,0.9392,0.8906,0.8461,0.7987,0.7355
892,0,1670,508,0.9342,0.8312,0.8296,0.7156,0.7606
892,0,1670,508,0.9571,0.912,0.8618,0.7128,0.7448
892,0,1671,509,0.9786,0.9721,0.8826,0.7299,0.7226
892,0,1670,508,0.9736,0.932,0.8805,0.7428,0.7233
892,0,542,518,0.8799,0.829,0.7924,0.7529,0.6946
892,0,1670,508,0.9578,0.8948,0.8554,0.7908,0.7369
893,0,553,528,0.9321,0.8813,0.8282,0.7636,0.6423
893,0,538,514,0.9078,0.8569,0.7946,0.7736,0.681
893,0,544,520,0.9099,0.8498,0.7888,0.7514,0.6953
894,0,1668,506,0.98,0.9292,0.8547,0.712,0.7412
894,0,1668,506,0.9614,0.9421,0.8898,0.7486,0.762
894,0,1668,506,0.9807,0.9735,0.874,0.745,0.7305
894,0,1668,506,0.9743,0.9406,0.8855,0.745,0.7204
894,0,1668,506,0.9893,0.9928,0.917,0.7779,0.7749
894,0,533,507,0.9378,0.872,0.8511,0.8138,0.7556
894,0,1668,506,0.9507,0.8448,0.8411,0.7292,0.7627
894,0,1668,506,0.9843,0.9385,0.8461,0.7328,0.7133
894,0,530,506,0.9264,0.8741,0.8261,0.755,0.7075
894,0,1670,508,0.9242,0.9077,0.8468,0.7665,0.7548
894,0,1668,506,0.9385,0.887,0.8747,0.7092,0.7541
895,0,544,522,0.9056,0.8534,0.8289,0.7672,0.6667
896,0,1732,506,0.9457,0.9478,0.9198,0.8746,0.8495
896,0,1656,504,0.9836,0.9592,0.8626,0.7321,0.7577
896,0,1656,504,0.9836,0.9499,0.8411,0.7271,0.7204
896,0,1656,504,0.9564,0.9471,0.8941,0.7443,0.7642
896,0,1661,509,0.9607,0.9049,0.8239,0.7213,0.7548
896,0,1656,504,0.98,0.9406,0.8554,0.7328,0.7391
896,0,530,506,0.8813,0.8455,0.8046,0.7686,0.6867
896,0,963,504,0.9078,0.789,0.7538,0.7536,0.7211
896,0,536,508,0.9078,0.8834,0.8647,0.8209,0.7656
896,0,1699,505,0.9707,0.9399,0.9256,0.8811,0.8659
896,0,515,504,0.802,0.6474,0.6364,0.6297,0.605
896,0,1656,504,0.9836,0.9886,0.8583,0.7271,0.752
896,0,1656,504,0.9392,0.8834,0.8146,0.7292,0.7491
896,0,1666,504,0.9457,0.8991,0.8354,0.7421,0.7627
896,0,1656,504,0.9635,0.917,0.8261,0.7421,0.7262
896,0,1656,504,0.9736,0.897,0.8282,0.7436,0.7104
897,0,565,541,0.9292,0.8941,0.8411,0.7844,0.6738
897,0,536,512,0.9278,0.8934,0.8497,0.8066,0.7226
897,0,531,507,0.9114,0.8662,0.8332,0.7901,0.7039
898,0,2440,779,0.7884,0.5966,0.4467,0.1712,0.1082
898,0,1696,502,0.9657,0.9585,0.9291,0.8832,0.8595
898,0,1654,502,0.9821,0.9442,0.8883,0.7557,0.7384
898,0,1703,503,0.9764,0.9657,0.9227,0.8775,0.8538
898,0,528,508,0.9028,0.8333,0.8046,0.7636,0.6186
898,0,1650,502,0.9535,0.8991,0.8418,0.7529,0.7548
898,0,1650,502,0.9893,0.9435,0.8883,0.7443,0.7254
898,0,1668,502,0.9435,0.9385,0.8883,0.7722,0.7771
898,0,1650,502,0.9621,0.9084,0.8382,0.7371,0.7606
898,0,1650,502,0.9485,0.8834,0.859,0.7242,0.7448
898,0,1650,502,0.9471,0.8898,0.8418,0.7715,0.7434
898,0,528,502,0.9321,0.8977,0.8597,0.8202,0.7548
898,0,1650,502,0.9535,0.9242,0.8504,0.7471,0.7477
899,0,535,512,0.9078,0.8441,0.8024,0.7693,0.7047
899,0,538,512,0.9321,0.9027,0.8733,0.8152,0.7455
900,0,3100,879,0.9042,0.8097,0.6915,0.6203,0.6538
900,0,1649,503,0.9578,0.8927,0.8346,0.7278,0.7491
900,0,1646,500,0.9485,0.9342,0.8833,0.7421,0.7197
900,0,1678,500,0.9321,0.9306,0.8969,0.8438,0.8136
900,0,1646,500,0.9371,0.9056,0.8568,0.7815,0.7541
900,0,1652,500,0.9357,0.9056,0.8418,0.7428,0.7505
900,0,1646,500,0.975,0.9363,0.889,0.7493,0.7319
900,0,1648,500,0.9793,0.9499,0.8726,0.7493,0.7362
900,0,1646,500,0.9571,0.897,0.8554,0.7163,0.7276
900,0,1646,500,0.9843,0.9449,0.8533,0.7335,0.7355
900,0,2384,785,0.7648,0.5637,0.3901,0.1511,0.0781
900,0,529,509,0.95,0.8906,0.849,0.7722,0.6796
900,0,1648,500,0.9557,0.9428,0.8869,0.7479,0.7405
900,0,1646,500,0.9471,0.8906,0.8296,0.7321,0.7563
900,0,1646,500,0.9249,0.8798,0.8654,0.7894,0.7563
903,0,543,526,0.8878,0.799,0.753,0.7034,0.6287
906,0,523,505,0.8863,0.8097,0.7509,0.7414,0.6516
907,0,535,514,0.9307,0.867,0.8039,0.7715,0.7125
908,0,1622,492,0.9657,0.897,0.8518,0.7607,0.7312
910,0,536,514,0.9392,0.8906,0.8726,0.8195,0.752
911,0,601,578,0.8906,0.8476,0.7981,0.7607,0.6624
912,0,540,518,0.9107,0.8305,0.8218,0.7679,0.7147
912,0,1121,488,0.9178,0.7861,0.7258,0.6669,0.6925
912,0,1609,496,0.9557,0.892,0.8618,0.7815,0.7405
914,0,582,560,0.9085,0.8641,0.8432,0.803,0.7283
914,0,508,486,0.9457,0.8991,0.8468,0.8209,0.7176
914,0,520,498,0.9149,0.8619,0.8168,0.7872,0.729
914,0,1127,487,0.9178,0.7933,0.733,0.6676,0.6674
914,0,520,500,0.9064,0.8391,0.7996,0.7593,0.6918
915,0,551,525,0.9321,0.8834,0.8432,0.8417,0.7283
915,0,513,491,0.9071,0.8591,0.8146,0.7715,0.6667
915,0,554,538,0.9378,0.9027,0.8769,0.8266,0.7427
916,0,1597,484,0.9693,0.9664,0.8669,0.7307,0.7376
916,0,521,501,0.8885,0.8147,0.7623,0.735,0.6624
916,0,514,488,0.9221,0.8276,0.7788,0.7507,0.7362
916,0,511,489,0.9142,0.8426,0.821,0.7765,0.6717
918,0,514,492,0.9249,0.8841,0.8454,0.8009,0.7254
918,0,1596,482,0.9793,0.9793,0.874,0.7564,0.7677
919,0,509,485,0.9185,0.8834,0.8346,0.7894,0.7219
919,0,513,489,0.9292,0.8784,0.8246,0.7808,0.6746
920,0,529,505,0.9328,0.8977,0.8511,0.8324,0.7412
920,0,530,506,0.9357,0.8763,0.8318,0.7901,0.7097
920,0,1578,480,0.9457,0.9099,0.8304,0.7486,0.7656
920,0,528,508,0.9128,0.834,0.8096,0.7514,0.6703
921,0,501,481,0.9021,0.8369,0.8074,0.765,0.671
921,0,526,504,0.9192,0.887,0.864,0.8238,0.7348
921,0,502,479,0.9364,0.8927,0.8669,0.7958,0.7735
921,0,509,483,0.9457,0.8984,0.8425,0.7765,0.7054
921,0,525,503,0.9014,0.8476,0.811,0.7643,0.6767
922,0,1576,478,0.9821,0.9535,0.8618,0.7615,0.7312
922,0,524,502,0.9235,0.8841,0.8425,0.7994,0.6989
922,0,508,482,0.9214,0.8655,0.8425,0.7994,0.7527
922,0,530,510,0.8949,0.8283,0.7953,0.7213,0.6667
922,0,515,493,0.9135,0.8541,0.8311,0.7851,0.7054
924,0,514,488,0.9128,0.8805,0.8425,0.7958,0.7491
924,0,1564,476,0.9836,0.9557,0.8726,0.7514,0.7491
924,0,514,488,0.9157,0.882,0.8218,0.7951,0.7219
924,0,1564,476,0.9793,0.9599,0.8576,0.7486,0.7441
924,0,509,489,0.9028,0.8305,0.7938,0.7758,0.6703
924,0,559,535,0.9257,0.8748,0.8361,0.7851,0.724
925,0,505,487,0.9114,0.804,0.7702,0.7471,0.6681
925,0,538,516,0.9078,0.8534,0.8339,0.8102,0.7656
926,0,1563,475,0.9693,0.9342,0.8754,0.7629,0.7427
926,0,1562,474,0.9836,0.9506,0.8991,0.7779,0.7527
926,0,1558,474,0.9292,0.9213,0.854,0.7722,0.7742
926,0,1572,474,0.9757,0.9199,0.8561,0.7708,0.7771
926,0,498,478,0.9092,0.8312,0.796,0.7572,0.6975
928,0,500,478,0.9228,0.8784,0.8253,0.803,0.7226
928,0,1554,472,0.9921,0.9692,0.8712,0.7428,0.7297
928,0,485,472,0.8914,0.8205,0.7874,0.7256,0.6588
928,0,1556,472,0.9507,0.9106,0.8604,0.783,0.7735
928,0,1556,472,0.9678,0.922,0.8554,0.7679,0.7735
928,0,504,480,0.9085,0.8827,0.8239,0.8001,0.6996
928,0,498,476,0.9035,0.8577,0.816,0.7808,0.676
929,0,498,480,0.8914,0.8133,0.7717,0.7393,0.671
929,0,520,502,0.9164,0.8369,0.7702,0.7092,0.6301
929,0,497,475,0.8942,0.8591,0.8418,0.7865,0.757
930,0,898,471,0.9064,0.8126,0.7695,0.7643,0.729
930,0,1551,470,0.9736,0.9235,0.8533,0.765,0.7642
930,0,1551,470,0.9314,0.9392,0.874,0.7529,0.7986
930,0,537,511,0.935,0.8884,0.8411,0.7958,0.7505
930,0,1551,470,0.9814,0.8612,0.8525,0.7686,0.7548
930,0,1553,472,0.9771,0.9063,0.8525,0.7586,0.719
931,0,512,489,0.9264,0.8805,0.8304,0.8016,0.7269
932,0,492,468,0.9428,0.9063,0.8719,0.8123,0.7154
932,0,1540,468,0.9728,0.9006,0.8604,0.7765,0.7362
932,0,1584,468,0.9593,0.9628,0.937,0.9105,0.8832
932,0,1540,468,0.9793,0.9041,0.8518,0.7593,0.7742
932,0,1540,468,0.9814,0.9557,0.864,0.7486,0.7398
932,0,480,469,0.8134,0.6631,0.7974,0.6554,0.6344
932,0,1549,468,0.9507,0.9106,0.8669,0.7958,0.7627
932,0,559,538,0.8921,0.8441,0.8053,0.7722,0.6968
932,0,1550,468,0.94,0.9371,0.8919,0.8231,0.7907
933,0,487,467,0.9085,0.8326,0.781,0.7615,0.6839
933,0,519,497,0.8992,0.8562,0.8418,0.788,0.7168
934,0,1532,466,0.9557,0.9421,0.8976,0.7701,0.762
934,0,1578,466,0.9364,0.8534,0.7967,0.7228,0.6609
934,0,1533,467,0.9721,0.9371,0.8812,0.74,0.7548
934,0,1532,466,0.9335,0.9063,0.8554,0.7779,0.772
934,0,1532,466,0.9864,0.9621,0.8611,0.7479,0.7477
934,0,1532,466,0.955,0.9435,0.9012,0.7722,0.7505
934,0,1532,466,0.9771,0.9006,0.8282,0.75,0.7448
935,0,503,481,0.9271,0.877,0.8447,0.8095,0.7312
936,0,499,481,0.8806,0.8283,0.7688,0.7543,0.6867
936,0,1530,464,0.9693,0.9607,0.8869,0.7486,0.7384
936,0,1536,464,0.975,0.9692,0.8848,0.7744,0.7763
936,0,1530,464,0.9492,0.9285,0.854,0.7665,0.7771
936,0,1530,464,0.9543,0.9478,0.8933,0.7686,0.7749
936,0,1530,464,0.9407,0.8999,0.879,0.7994,0.7606
936,0,1530,464,0.9821,0.9571,0.8568,0.7529,0.7419
936,0,493,473,0.9364,0.8805,0.8504,0.8016,0.752
936,0,555,525,0.9214,0.8598,0.8003,0.755,0.6545
936,0,937,471,0.9214,0.8376,0.7752,0.7607,0.7434
936,0,490,468,0.9485,0.8927,0.8618,0.8209,0.7642
936,0,900,465,0.9335,0.7682,0.7681,0.7622,0.7226
936,0,1534,469,0.9707,0.9664,0.8754,0.7464,0.757
937,0,489,465,0.9207,0.8863,0.8611,0.8181,0.7211
937,0,487,463,0.9257,0.8655,0.8497,0.8123,0.7376
937,0,495,475,0.8942,0.8383,0.8067,0.7579,0.6746
938,0,493,474,0.9192,0.867,0.8168,0.7665,0.6925
938,0,1518,462,0.9514,0.9006,0.8618,0.7844,0.757
938,0,484,462,0.9207,0.8641,0.8497,0.808,0.7412
938,0,1528,462,0.9335,0.9249,0.8554,0.7822,0.7735
938,0,1528,462,0.9414,0.9027,0.8561,0.7744,0.7398
938,0,486,462,0.9264,0.8841,0.8604,0.8188,0.7276
938,0,1534,462,0.9671,0.9328,0.8547,0.7794,0.7685
938,0,496,475,0.8849,0.8405,0.8067,0.7615,0.6616
938,0,481,462,0.8978,0.8326,0.7874,0.7507,0.6258
938,0,1521,465,0.9664,0.9628,0.8969,0.7636,0.7441
938,0,1519,463,0.9507,0.9356,0.8876,0.7722,0.7599
938,0,1528,462,0.98,0.9456,0.8669,0.7801,0.7842
938,0,1519,463,0.9714,0.9664,0.8676,0.76,0.7692
938,0,1528,462,0.9385,0.872,0.859,0.7643,0.7771
938,0,1518,462,0.9814,0.9757,0.8719,0.76,0.7369
938,0,885,462,0.9142,0.829,0.7752,0.7493,0.7104
939,0,507,483,0.9271,0.8705,0.8389,0.798,0.6717
939,0,481,461,0.9292,0.8698,0.8311,0.7693,0.7025
940,0,1532,460,0.9786,0.9664,0.9012,0.7701,0.7548
940,0,479,460,0.8156,0.6731,0.816,0.6619,0.6323
940,0,1512,460,0.9643,0.9342,0.8568,0.7708,0.7806
940,0,1512,460,0.9864,0.9607,0.8626,0.7514,0.7448
940,0,1512,460,0.9464,0.9134,0.8447,0.7486,0.7627
940,0,1526,460,0.9657,0.9199,0.8618,0.7887,0.7814
940,0,478,460,0.9164,0.8412,0.8117,0.7772,0.6939
940,0,1512,460,0.9635,0.9456,0.889,0.7758,0.7749
941,0,485,467,0.9078,0.8705,0.8332,0.7937,0.7269
941,0,508,482,0.9149,0.8519,0.8182,0.7722,0.724
942,0,520,494,0.9214,0.8627,0.8404,0.7973,0.7541
942,0,1508,458,0.9878,0.9557,0.8554,0.7557,0.7419
942,0,1508,458,0.95,0.9492,0.9034,0.7722,0.7534
942,0,489,462,0.9271,0.8627,0.849,0.8059,0.7348
942,0,1508,458,0.98,0.9471,0.8647,0.7665,0.772
942,0,516,496,0.9028,0.8691,0.8397,0.8066,0.6996
942,0,1508,458,0.9514,0.8927,0.8368,0.7464,0.767
943,0,484,460,0.9328,0.8748,0.8239,0.7923,0.7097
943,0,514,490,0.9228,0.882,0.8382,0.7915,0.6925
943,0,485,461,0.9242,0.8898,0.8618,0.8231,0.762
944,0,1506,456,0.9171,0.8662,0.8583,0.75,0.7857
944,0,883,457,0.9171,0.8584,0.7731,0.7722,0.7305
944,0,1505,456,0.9821,0.9542,0.874,0.7464,0.7355
944,0,1080,457,0.9042,0.8562,0.786,0.692,0.6746
944,0,1505,456,0.9757,0.9227,0.8511,0.7658,0.7756
944,0,1506,456,0.99,0.9914,0.8697,0.7607,0.7498
944,0,502,477,0.9164,0.8691,0.8332,0.7815,0.7154
944,0,482,458,0.9342,0.8827,0.8482,0.8059,0.7082
944,0,1506,457,0.9707,0.887,0.8525,0.7686,0.7735
944,0,1510,461,0.9764,0.9034,0.859,0.7658,0.7685
944,0,1507,458,0.955,0.8991,0.8547,0.7686,0.7412
944,0,542,512,0.9235,0.8834,0.8468,0.7615,0.6466
945,0,473,455,0.9292,0.8999,0.8611,0.8152,0.7484
945,0,504,486,0.8578,0.8004,0.7638,0.7228,0.6538
945,0,494,472,0.9221,0.8662,0.8504,0.7887,0.747
946,0,1494,454,0.9543,0.9006,0.8461,0.7607,0.7706
946,0,1494,454,0.9793,0.9385,0.8611,0.7299,0.7355
946,0,1494,454,0.9828,0.9585,0.8862,0.7622,0.7513
946,0,1510,454,0.9342,0.9299,0.8676,0.7908,0.79
946,0,1494,454,0.9807,0.9471,0.854,0.7529,0.7283
946,0,1494,454,0.9485,0.9156,0.869,0.7421,0.7441
946,0,505,485,0.9064,0.877,0.8354,0.808,0.7333
946,0,1494,454,0.9521,0.9285,0.8504,0.7701,0.7799
946,0,870,454,0.9178,0.8591,0.7788,0.7722,0.7484
946,0,471,458,0.8992,0.8147,0.786,0.7314,0.6645
946,0,476,454,0.94,0.9034,0.8661,0.8302,0.7427
946,0,1495,455,0.9721,0.8498,0.8568,0.7543,0.7412
946,0,1494,454,0.9721,0.9049,0.8425,0.755,0.7706
946,0,488,470,0.9035,0.8319,0.7802,0.7292,0.6624
946,0,1497,457,0.9585,0.8784,0.8432,0.7514,0.7577
947,0,510,488,0.9199,0.8798,0.8361,0.7951,0.7283
947,0,475,453,0.9285,0.8712,0.8289,0.7693,0.7448
947,0,483,459,0.9485,0.9077,0.8454,0.7987,0.7513
948,0,1486,452,0.9685,0.917,0.8618,0.7679,0.7735
948,0,1486,452,0.97,0.8999,0.8468,0.7557,0.7677
948,0,515,493,0.9257,0.877,0.8482,0.808,0.7434
948,0,865,454,0.9142,0.8534,0.7795,0.7794,0.7384
948,0,468,452,0.8878,0.8197,0.7788,0.7192,0.6495
948,0,1486,452,0.9821,0.9886,0.874,0.7643,0.7613
948,0,1486,452,0.9328,0.8913,0.8568,0.7665,0.7656
948,0,1486,452,0.9843,0.9378,0.864,0.7464,0.7333
948,0,1501,452,0.9492,0.9263,0.864,0.7801,0.7806
948,0,1488,454,0.9814,0.9435,0.8318,0.765,0.757
948,0,1509,460,0.9157,0.9084,0.8876,0.8209,0.772
948,0,1486,452,0.9678,0.9349,0.8604,0.7744,0.7556
948,0,1486,452,0.9564,0.9685,0.8833,0.7787,0.767
948,0,1486,452,0.9528,0.9099,0.8497,0.7851,0.7792
948,0,1486,452,0.9793,0.9421,0.8776,0.783,0.7685
948,0,1486,452,0.9435,0.932,0.8618,0.798,0.7806
948,0,1503,454,0.9271,0.9127,0.8669,0.7901,0.7842
948,0,480,458,0.9407,0.9006,0.8468,0.7923,0.7405
949,0,493,473,0.9035,0.8562,0.8168,0.7736,0.6824
949,0,483,465,0.9028,0.8491,0.8046,0.7794,0.6989
949,0,479,459,0.9028,0.8484,0.8175,0.7987,0.6953
950,0,478,454,0.9307,0.8705,0.8425,0.7994,0.7341
950,0,1484,450,0.9714,0.9521,0.8819,0.7729,0.7792
950,0,1484,450,0.9728,0.9764,0.8626,0.7715,0.7706
950,0,1486,452,0.975,0.98,0.8869,0.783,0.7849
950,0,550,461,0.7384,0.7103,0.6958,0.6898,0.6581
950,0,528,505,0.9242,0.8627,0.8225,0.7915,0.7455
950,0,1057,450,0.9221,0.8062,0.7502,0.6927,0.7004
950,0,1484,450,0.9828,0.9521,0.8697,0.7536,0.7505
950,0,1484,450,0.9607,0.9092,0.8626,0.7815,0.7706
